cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
853816.0,GV_021440,21440,LSTR,USA,LANDSTAR SYSTEM INC,Industrials,Transportation,Road & Rail,Trucking,4213,484121,"General Freight Trucking, Long-Distance, Truckload",Transportation and Warehousing,Truck Transportation,"Landstar System, Inc. provides integrated transportation management solutions in the United States, Canada, Mexico, and internationally.",8,0.2907608342962087,-0.5368872000862106
854711.0,GV_025322,25322,FIF.1,USA,FINANCIAL FEDERAL CORP,Financials,Diversified Financials,Diversified Financial Services,Specialized Finance,6159,522220,Sales Financing,Finance and Insurance,Credit Intermediation and Related Activities,"As of February 19, 2010, Financial Federal Corp. was acquired by People's United Financial Inc. Financial Federal Corp., a commercial finance company, provides lending, financing, and leasing programs to manufacturers and equipment distributors for their customers.",8,0.1468428460321293,-0.002997904768428885
859014.0,GV_026011,26011,CPWR.1,USA,COMPUWARE CORP,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Compuware Corporation, the technology performance company, provides software solutions and application practices for information technology (IT) organizations worldwide.",8,0.2973896085685869,0.018713373121958452
859598.0,GV_026021,26021,CKH,USA,SEACOR HOLDINGS INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,4412,483111,Deep Sea Freight Transportation,Transportation and Warehousing,Water Transportation,"SEACOR Holdings Inc. engages in transportation and logistics, risk management consultancy, and other businesses in the United States and internationally.",8,0.3173773833655971,0.23922741363850933
863157.0,GV_028648,28648,PETM,USA,PETSMART INC,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores,5990,453910,Pet and Pet Supplies Stores,Retail Trade,Miscellaneous Store Retailers,"PetSmart, Inc., together with its subsidiaries, operates as a specialty retailer of products, services, and solutions for pets in the United States, Puerto Rico, and Canada.",8,0.37757659815062117,-0.2840490800919334
866374.0,GV_030170,30170,FLEX,SGP,FLEX LTD,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3672,334412,Bare Printed Circuit Board Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Flex Ltd. provides design, engineering, manufacturing, and supply chain services and solutions to original equipment manufacturers worldwide.",8,0.24778275817797185,0.09906883171263847
868611.0,GV_023697,23697,SONC,USA,SONIC CORP,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722513,Limited-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Sonic Corp., through its subsidiaries, operates and franchises a chain of drive-in restaurants in the United States.",8,-0.15329573936459082,0.17203087121472446
868809.0,GV_028256,28256,XTO,USA,XTO ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,XTO Energy Inc. extracts natural gas from shale and other tight formations.,8,0.3167697295165359,-0.01596849949712272
872248.0,GV_025874,25874,PQUEQ,USA,PETROQUEST ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"PetroQuest Energy, Inc. operates as an independent oil and gas company in Texas and Louisiana.",8,0.3437770758732046,0.010112184907875655
875045.0,GV_024468,24468,BIIB,USA,BIOGEN INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Biogen Inc. discovers, develops, manufactures, and delivers therapies for treating neurological and neurodegenerative diseases worldwide.",8,0.08246385331973212,0.23747768092292745
878518.0,GV_025092,25092,TGB,CAN,TASEKO MINES LTD,Materials,Materials,Metals & Mining,Copper,1000,212230,"Copper, Nickel, Lead, and Zinc Mining","Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Taseko Mines Limited, a mining company, acquires, develops, and operates mineral properties in Canada and the United States.",8,0.28387420999225105,0.31627536605712075
880266.0,GV_025180,25180,AGCO,USA,AGCO CORP,Industrials,Capital Goods,Machinery,Agricultural & Farm Machinery,3523,333111,Farm Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,AGCO Corporation manufactures and distributes agricultural equipment and related replacement parts worldwide.,8,0.1999627702309724,0.026543833203220568
880631.0,GV_024750,24750,WETF,USA,WISDOMTREE INVESTMENTS INC,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","WisdomTree Investments, Inc., through its subsidiaries, operates as an exchange-traded funds (ETFs) sponsor and asset manager.",8,0.2237570618677034,0.04917255489017705
882095.0,GV_024856,24856,GILD,USA,GILEAD SCIENCES INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Gilead Sciences, Inc., a research-based biopharmaceutical company, discovers, develops, and commercializes medicines in the areas of unmet medical needs in the United States, Europe, and internationally.",8,0.16564207172319584,0.19308336405158993
882835.0,GV_024925,24925,ROP,USA,ROPER TECHNOLOGIES INC,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates,3823,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",Manufacturing,Computer and Electronic Product Manufacturing,"Roper Technologies, Inc. designs and develops software, and engineered products and solutions worldwide.",8,0.23548520568638673,0.037860963780542
883237.0,GV_025030,25030,VRTS,USA,VIRTUS INVESTMENT PTNRS INC,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Virtus Investment Partners, Inc. is a publicly owned investment manager.",8,0.1740458234762229,0.43644025026004907
883293.0,GV_025021,25021,VCI,USA,VALASSIS COMMUNICATIONS INC,Consumer Discretionary,Media,Media,Publishing,7310,541870,Advertising Material Distribution Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Valassis Communications Inc., together with its subsidiaries, provides media solutions to advertisers and agencies worldwide.",8,0.16809354171224494,-0.1590912443016501
883902.0,GV_025130,25130,CNR,USA,CORNERSTNE BULDNG BRNDS INC,Industrials,Capital Goods,Building Products,Building Products,3448,332311,Prefabricated Metal Building and Component Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Cornerstone Building Brands, Inc., together with its subsidiaries, designs, engineers, manufactures, and markets external building products for the commercial, residential, and repair and remodel construction markets in North America.",8,0.2133316338835856,0.06779396377403459
883984.0,GV_025110,25110,ICUI,USA,ICU MEDICAL INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,3841,339112,Surgical and Medical Instrument Manufacturing,Manufacturing,Miscellaneous Manufacturing,"ICU Medical, Inc. develops, manufactures, and sells medical devices used in vascular therapy, critical care, and oncology applications worldwide.",8,0.10145624654816054,-0.04586598363077026
884887.0,GV_028191,28191,RCL,LBR,ROYAL CARIBBEAN CRUISES LTD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",4400,483112,Deep Sea Passenger Transportation,Transportation and Warehousing,Water Transportation,Royal Caribbean Cruises Ltd. operates as a cruise company.,8,0.291589328529235,-0.1297101087586094
885639.0,GV_025283,25283,KSS,USA,KOHL'S CORP,Consumer Discretionary,Retailing,Multiline Retail,Department Stores,5311,452210,Department Stores,Retail Trade,General Merchandise Stores,Kohl's Corporation operates as an omni-channel retailer in the United States.,8,0.17581982496323148,0.19084302621996044
886835.0,GV_025509,25509,SPN,USA,SUPERIOR ENERGY SERVICES INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Superior Energy Services, Inc. provides oilfield services and equipment to oil and natural gas exploration and production companies in the United States and internationally.",8,0.22313575505702132,0.33085421975937845
887343.0,GV_025376,25376,COLB,USA,COLUMBIA BANKING SYSTEM INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Columbia Banking System, Inc. operates as the bank holding company for Columbia State Bank that provides a range of banking services to small and medium-sized businesses, professionals, and individuals in Washington, Oregon, and Idaho.",8,0.3637676347302022,0.19801932902492048
887497.0,GV_025623,25623,HITK,USA,HI TECH PHARMACAL CO INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Hi-Tech Pharmacal Co., Inc., a specialty pharmaceutical company, develops, manufactures, and markets generic and branded prescription, and over-the-counter (OTC) products in the United States.",8,0.3123348703520831,-0.09588586089802735
887596.0,GV_025737,25737,CAKE,USA,CHEESECAKE FACTORY INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,The Cheesecake Factory Incorporated engages in the operation of restaurants.,8,0.18022915394329705,0.15624496453947134
887905.0,GV_025665,25665,LTC,USA,LTC PROPERTIES INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Health Care REITs,6798,531190,Lessors of Other Real Estate Property,Real Estate and Rental and Leasing,Real Estate,"LTC is a real estate investment trust (REIT) investing in seniors housing and health care properties primarily through sale-leasebacks, mortgage financing, joint-ventures and structured finance solutions including preferred equity and mezzanine lending.",8,0.34070227887746823,-0.3482086790851604
888491.0,GV_025633,25633,OHI,USA,OMEGA HEALTHCARE INVS INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Health Care REITs,6798,531190,Lessors of Other Real Estate Property,Real Estate and Rental and Leasing,Real Estate,"Omega is a real estate investment trust that invests in the long-term healthcare industry, primarily in skilled nursing and assisted living facilities.",8,0.2609097343755025,-0.04334936845694013
888919.0,GV_025877,25877,HCC.1,USA,HCC INSURANCE HOLDINGS INC,Financials,Insurance,Insurance,Multi-line Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"HCC Insurance Holdings, Inc. underwrites non-correlated specialty insurance products worldwide.",8,0.2501499774840796,-0.2658556156872488
889331.0,GV_025747,25747,LFUS,USA,LITTELFUSE INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,3613,335313,Switchgear and Switchboard Apparatus Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","Littelfuse, Inc. manufactures and sells circuit protection, power control, and sensing products in the Asia-Pacific, the Americas, and Europe.",8,0.2098752474538269,-0.16584734909146615
890319.0,GV_025950,25950,TCO,USA,TAUBMAN CENTERS INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Taubman Centers is an S&P MidCap 400 Real Estate Investment Trust engaged in the ownership, management and/or leasing of 26 regional, super-regional and outlet shopping centers in the U.S. and Asia.",8,0.26628216927655723,-0.05549988220981545
